vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
BMW 320;148.000 km;oct-12;135 kW (184 CV);Manual;Diésel;4,7;ES;-/- ;€ 13.990
BMW X1;94.126 km;abr-12;105 kW (143 CV);Manual;Diésel;5,7;ES;-/- ;€ 14.200
BMW X1;159.830 km;nov-12;105 kW (143 CV);Manual;Diésel;5,5;ES;-/- ;€ 12.900
BMW 525;131.000 km;jun-12;160 kW (218 CV);Manual;Diésel;5 l/;ES;-/- ;€ 16.990
BMW 640;82.000 km;abr-12;230 kW (313 CV);Automático;Diésel;5,4;ES;-/- ;€ 31.990
BMW X1;81.000 km;jun-12;160 kW (218 CV);Automático;Diésel;5,5;ES;-/- ;€ 19.900
BMW 330;175.000 km;mar-12;180 kW (245 CV);Automático;Diésel;6,4;ES;-/- ;€ 20.900
BMW 520;149.000 km;oct-12;135 kW (184 CV);Manual;Diésel;4,5;ES;-/- ;€ 16.700
BMW 530;125.000 km;sep-12;190 kW (258 CV);Automático;Diésel;5,3;ES;-/- ;€ 19.999
BMW 535;120.000 km;mar-12;230 kW (313 CV);Automático;Diésel;5,4;ES;-/- ;€ 21.990
BMW X1;70.501 km;mar-12;105 kW (143 CV);Automático;Diésel;5,9;ES;-/- ;€ 17.200
BMW 535;148.255 km;jul-12;230 kW (313 CV);Automático;Diésel;5,7;ES;-/- ;€ 23.990
BMW 320;80.000 km;nov-12;135 kW (184 CV);Automático;Diésel;4,7;ES;-/- ;€ 14.490
BMW 740;39.000 km;feb-12;230 kW (313 CV);Automático;Diésel;6 l/;ES;-/- ;€ 27.900
BMW X6;53.000 km;mar-12;180 kW (245 CV);Automático;Diésel;-/- ;ES;-/- ;€ 33.700
BMW 328;47.000 km;jun-12;180 kW (245 CV);Automático;Gasolina;6,3;ES;-/- ;€ 19.490
BMW X5;98.752 km;sep-12;225 kW (306 CV);Automático;Diésel;-/- ;ES;-/- ;€ 31.900
BMW X3;79.800 km;feb-12;135 kW (184 CV);Automático;Diésel;5,6;ES;-/- ;€ 19.900
BMW 530;84.970 km;feb-12;190 kW (258 CV);Automático;Diésel;-/- ;ES;-/- ;€ 19.990
BMW X1;148.500 km;nov-12;105 kW (143 CV);Manual;Diésel;4,9;ES;-/- ;€ 13.800
BMW X1;148.500 km;nov-12;105 kW (143 CV);Manual;Diésel;4,9;ES;-/- ;€ 13.800
