Brand,Model,Year,Km,Power,Fuel_type,Price
Porsche,Macan,2015,96470,258,Diesel,39930
Porsche,Macan,2014,98500,258,Diesel,42500
Porsche,Cayenne,2015,59000,385,Diesel,42900
Porsche,Panamera,2013,220000,250,Diesel,27500
Porsche,Panamera,2015,109500,441,Gasolina,65450
Porsche,Macan,2014,59686,258,Diesel,43550
Porsche,Macan,2015,97849,250,Diesel,41900
Porsche,Macan,2015,91706,258,Diesel,41890
Porsche,Cayenne,2013,142000,245,Diesel,25000
Porsche,Cayenne,2015,81900,262,Diesel,47800
Porsche,Macan,2015,102100,258,Diesel,39900
Porsche,Panamera,2014,78000,430,Gasolina,50000
Porsche,Panamera,2015,53000,300,Diesel,55000
Porsche,Cayenne,2015,80000,250,Diesel,40000
Porsche,Cayenne,2014,105000,245,Diesel,36800
Porsche,Cayenne,2013,86647,245,Diesel,32900
Porsche,Macan,2015,133000,258,Diesel,40990
Porsche,Boxster,2014,63000,265,Gasolina,46800
Porsche,Cayenne,2015,95000,262,Diesel,44000
Porsche,Panamera,2014,156033,333,Electro/Gasolina,48000
Porsche,Cayenne,2013,110254,299,Gasolina,27900
Porsche,Panamera,2014,160000,300,Diesel,39500
Porsche,Macan,2014,133000,258,Diesel,32490
Porsche,Panamera,2013,110000,333,Electro/Gasolina,42955
Porsche,Cayman,2013,87500,275,Gasolina,40900
Porsche,Macan,2015,98029,250,Diesel,40800
Porsche,Boxster,2015,22000,265,Gasolina,52300
Porsche,Macan,2014,130000,250,Diesel,35000
Porsche,Panamera,2014,214600,300,Diesel,34788
Porsche,Cayenne,2015,136128,262,Diesel,36900
Porsche,Cayenne,2015,54924,385,Diesel,46900
Porsche,Cayman,2015,19370,340,Gasolina,68900
Porsche,Macan,2015,66000,407,Gasolina,55000
Porsche,Boxster,2015,37473,265,Gasolina,39950
Porsche,Macan,2015,114700,258,Diesel,41990
