Brand,Model,Year,Km,Power,Fuel_type,Price
Mercedes-Benz,A,2014,121000,136,Diesel,6200
Mercedes-Benz,GLK,2013,181000,143,Diesel,11999
Mercedes-Benz,C,2015,120000,170,Diesel,18850
Mercedes-Benz,E,2015,125000,204,Diesel,16500
Mercedes-Benz,A,2013,219000,136,Diesel,12999
Mercedes-Benz,B,2014,98000,109,Diesel,11900
Mercedes-Benz,A,2015,109000,109,Diesel,14500
Mercedes-Benz,A,2014,131064,109,Diesel,13000
Mercedes-Benz,A,2015,165685,109,Diesel,13000
Mercedes-Benz,C,2014,126381,170,Diesel,18800
Mercedes-Benz,E,2015,27300,204,Diesel,23900
Mercedes-Benz,CLA,2015,114800,211,Gasolina,25950
Mercedes-Benz,A,2015,138000,122,Gasolina,11800
Mercedes-Benz,C,2015,203098,170,Diesel,9800
Mercedes-Benz,B,2014,130000,109,Diesel,9650
Mercedes-Benz,C,2014,167897,170,Diesel,13295
Mercedes-Benz,A,2013,79153,156,Gasolina,15990
Mercedes-Benz,GLA,2014,75900,156,Gasolina,18925
Mercedes-Benz,CLA,2015,38800,122,Gasolina,17835
Mercedes-Benz,E,2013,65800,265,Diesel,22440
